name,emotion,chinese
G00006/G00006_11/G00006_11_12/G00006_11_12_016,angry,[over/]哎，姑娘哎[/over]姑娘，你有人生没人养是不是？
G00006/G00006_37/G00006_37_12/G00006_37_12_013,neutral,他让我做了各项的检查，但都查不出来问题。
G00006/G00006_37/G00006_37_12/G00006_37_12_003,fearful,[over/]但[/over]是它真的是特别难受，就是像那种针扎进去，然后卷的，你整个人开始挣扎扭曲的那种感觉。特别疼的[over/]时候[/over]，一到晚上就睡不着[over/]觉[/over]。
G00006/G00006_37/G00006_37_12/G00006_37_12_007,neutral,但关键问题是，我真的感觉到疼。而且你还记得，咱们在门诊的时候看的时候。
G00006/G00006_37/G00006_37_12/G00006_37_12_014,neutral,查不出来问题，然后说让我再做一个全面的体检。因为这样的体检，要比他单开的那种检查，要更细致一些，因为这是专门的心脏的体检。
G00006/G00006_37/G00006_37_12/G00006_37_12_008,surprised,大夫就说是有心脏病的可能性，而且说我疼的这么厉害，确实是不正常的。
G00006/G00006_37/G00006_37_12/G00006_37_12_009,fearful,所以我就害怕是不是真有点什么问题？哎呀，你说我现在等的时候，尤其等的时候，特别着急。我现在[over/]我就[/over]，你说我要是真有点什么事吧，我也害怕。
G00006/G00006_37/G00006_37_12/G00006_37_12_011,fearful,你说要是等这个结果，最后没事儿吧，你说那我这个疼是怎么回事呢？也没找不着原因，嗯，哎呀，那就更害怕了。
G00006/G00006_37/G00006_37_12/G00006_37_12_018,neutral,好好，[over/]那那那我[/over]，那我等等结果。
G00006/G00006_37/G00006_37_12/G00006_37_12_016,disgusted,嗯是是。
G00006/G00006_37/G00006_37_12/G00006_37_12_001,fearful,就我这两天心脏老疼，你说待会儿检查结果出了，我不会真有什么问题[over/]吧[/over]？
G00006/G00006_37/G00006_37_12/G00006_37_12_005,fearful,关键刚才检查的时候，你知道我看大夫那个神情就不太好的样子，所以我真真怕有点什么问题。
G00006/G00006_37/G00006_37_07/G00006_37_07_015,neutral,嗯嗯明白，我觉得你真的不要自己吓唬自己。咱们现在来的这个医院是，真的是心脏科很好的医院了。
G00006/G00006_37/G00006_37_07/G00006_37_07_017,fearful,对吧，就是如果有什么小问题，咱们就立马治它。[over/]然后[/over]你这样自己吓唬自己，你会把自己吓坏的。
G00006/G00006_37/G00006_37_07/G00006_37_07_006,sad,没事的，你你别自己吓唬自己，人家不都说了吗，很多都是就是你自己心情不好啊，反而会加重。
G00006/G00006_37/G00006_37_07/G00006_37_07_019,neutral,[over/]嗯，咱们就等结果啊[/over]。
G00006/G00006_37/G00006_37_07/G00006_37_07_012,surprised,哎，那那你之前在门诊的时候，有就是门诊医生，有给你出过具体的检查单吗？
G00006/G00006_37/G00006_37_07/G00006_37_07_002,fearful,[over/]没事儿[/over]，你别自己吓唬自[over/]己[/over]。
G00006/G00006_37/G00006_37_07/G00006_37_07_004,neutral,[over/]不是[/over]，[over/]你[/over]你现在别激动。咱们都已经到医院了，待会儿等医生，看医生怎么说？
G00006/G00006_10/G00006_10_07/G00006_10_07_026,angry,然后我就想，这种车位难道不是就是[over]公共的吗？对吧，他[/over]就是就是这种思维就是要占。
G00006/G00006_10/G00006_10_07/G00006_10_07_012,surprised,哎，这也[over/]没人[/over]管吗？
G00006/G00006_10/G00006_10_07/G00006_10_07_028,angry,然后你跟他讲理吧，人家就说哎你这小丫头怎么，后来我就没办法。
G00006/G00006_10/G00006_10_07/G00006_10_07_025,disgusted,我说大爷我要往这停车，人大爷说什么你往这停车，这我们家车位。
G00006/G00006_10/G00006_10_07/G00006_10_07_019,angry,不是，主要是我不理解，他晚上回来跟你现在停那有什么关系[over/]吗[/over]？
G00006/G00006_10/G00006_10_07/G00006_10_07_024,neutral,[over/]对[/over]真的，我之前就是在那那种胡同里[over/]面嘛[/over]，然后也是，我正要往过停一大爷把一小板凳儿，[over/]嘎[/over]，放那儿了。
G00006/G00006_10/G00006_10_07/G00006_10_07_015,angry,[over/]这[/over]也太没素[over/]质了吧[/over]。
G00006/G00006_10/G00006_10_07/G00006_10_07_008,angry,[over/]这也太不讲[/over]理了吧。
G00006/G00006_10/G00006_10_07/G00006_10_07_027,angry,[over/]就是公用的啊[/over]。
G00006/G00006_10/G00006_10_07/G00006_10_07_010,surprised,我天哪！
G00006/G00006_10/G00006_10_07/G00006_10_07_002,disgusted,干嘛[over/呀[/over]？
G00006/G00006_10/G00006_10_12/G00006_10_12_006,surprised,我说行好就算是你的车位，车呢？[over/]我们[/over]孩子晚上回来。
G00006/G00006_10/G00006_10_12/G00006_10_12_020,angry,[over/]呃[/over]，他就说这个车位是他的，就这什么时候哪怕大早上，只要他车不在这车位也是他的，别人都不能停。哎不光是这种，商场里也是。
G00006/G00006_10/G00006_10_12/G00006_10_12_013,angry,就没人管呀这块儿，我说那要不咱们报警处理，你知道人家，人家直接就跟我动手了。
G00006/G00006_10/G00006_10_12/G00006_10_12_021,neutral,在商场里谁先站到那儿，这车位就是谁的，哎这什么意思，那比车上人谁多呗。
G00006/G00006_10/G00006_10_12/G00006_10_12_007,angry,我说，你们孩子晚上回来，现在下午三点呀！我不管这就我们车位，哎，就这种人你没[over/]法跟他解释[/over]。
G00006/G00006_10/G00006_10_12/G00006_10_12_023,angry,[over/]那我[/over]直接我开个面包车，我把[over/]咱们所有人[/over]全拉上呗，然后就这种人你还没法跟他沟[over/]通，你[/over]跟他沟通的时候他说话很冲。
G00006/G00006_10/G00006_10_12/G00006_10_12_018,disgusted,[over/]就是[/over]这些人，好像就是土地主一[over/]样[/over]，[over/]这个[/over]地方好像就是他的，哎呀。
G00006/G00006_10/G00006_10_12/G00006_10_12_029,sad,对，然后他要还要说你没有[over/]素质，就[/over]这帮人真的，不用跟他们说话，[over/]就[/over]躲着走吧。
G00006/G00006_10/G00006_10_12/G00006_10_12_011,disgusted,他就不让你停，然后关键问题是我车停的那个位置，根本就碍不到他们任何人的进出。
G00006/G00006_10/G00006_10_12/G00006_10_12_014,neutral,就这种人，我我完全不知道跟他们说些什[over/]么就[interrupted][/over]。
G00006/G00006_10/G00006_10_12/G00006_10_12_003,angry,[over/]说我[/over]占了他们车位，我说那我占您车位，这是公共车位我怎么占车[over/]位呀[/over]？
G00006/G00006_10/G00006_10_12/G00006_10_12_001,neutral,呃，我昨天回学校停车，停完车，我还没进校门儿呢，三人过来堵着我，你知道他们堵我干嘛？
G00006/G00006_10/G00006_10_12/G00006_10_12_009,angry,就，哎他就把车停在那儿，而且是一辆自行车他就锁在那儿，他就不让你停。
G00006/G00006_10/G00006_10_12/G00006_10_12_016,angry,[over/]就无[/over]法沟通，无法交流。
G00006/G00006_10/G00006_10_12/G00006_10_12_005,angry,他们说这就是我们的，因为我家就住这儿，所以这就是我们车位。我[over/]说，你们这什么[/over]道理呀？
G00006/G00006_52/G00006_52_07/G00006_52_07_017,neutral,不用，再见。
G00006/G00006_52/G00006_52_07/G00006_52_07_012,sad,所以呢？所以你就放弃我了是吗？
G00006/G00006_52/G00006_52_07/G00006_52_07_015,neutral,我自己去吧。
G00006/G00006_52/G00006_52_07/G00006_52_07_007,angry,你为什么不能跟我一块儿走呢？
G00006/G00006_52/G00006_52_07/G00006_52_07_010,neutral,[over/]不是你[/over]有，我们可以去申请奖学金啊。
G00006/G00006_52/G00006_52_12/G00006_52_12_016,disgusted,我我送你一段儿吧？
G00006/G00006_52/G00006_52_12/G00006_52_12_005,happy,好，挺好挺好，学校也挺好的，嗯，出去读肯定比在国内跟我天天混一起强。
G00006/G00006_52/G00006_52_12/G00006_52_12_003,neutral,就，嗯没有别的选择了？
G00006/G00006_52/G00006_52_12/G00006_52_12_013,sad,不是，我我我很我很抱歉我。
G00006/G00006_52/G00006_52_12/G00006_52_12_001,surprised,那个，就决定是不回来了啊？
G00006/G00006_52/G00006_52_12/G00006_52_12_008,disgusted,我我，我我我家庭条件你知道。
G00006/G00006_52/G00006_52_12/G00006_52_12_009,sad,这个费用真的，我[over/]没办法[/over]。
G00006/G00006_52/G00006_52_12/G00006_52_12_006,neutral,嗯，就是保持联络啊。
G00006/G00006_52/G00006_52_12/G00006_52_12_011,sad,我我父母年龄大了，你知道不我没办法。
G00006/G00006_52/G00006_52_12/G00006_52_12_014,angry,那个，时间差不多了，要不要不咱们从那边走吧？
G00006/G00006_43/G00006_43_12/G00006_43_12_030,neutral,[over/]停掉啊，对[/over]。
G00006/G00006_43/G00006_43_12/G00006_43_12_008,surprised,瘫痪了！
G00006/G00006_43/G00006_43_12/G00006_43_12_032,neutral,那最后呢，最后证实了吗？
G00006/G00006_43/G00006_43_12/G00006_43_12_004,neutral,什么呀？
G00006/G00006_43/G00006_43_12/G00006_43_12_010,angry,为什么呀？
G00006/G00006_43/G00006_43_12/G00006_43_12_023,neutral,不明飞行[over/]物[/over]？
G00006/G00006_43/G00006_43_12/G00006_43_12_025,surprised,那是什么东西啊那是？
G00006/G00006_43/G00006_43_12/G00006_43_12_027,neutral,那那个光柱，是不是就是射线一类的，是不[over/]是[/over]？
G00006/G00006_43/G00006_43_12/G00006_43_12_035,happy,哦，明白了。
G00006/G00006_43/G00006_43_12/G00006_43_12_017,fearful,[over/]啊[/over]啊啊。
G00006/G00006_43/G00006_43_12/G00006_43_12_015,neutral,这等于全部都停运[over/]了啊[/over]。
G00006/G00006_43/G00006_43_12/G00006_43_12_012,sad,啊，你说。
G00006/G00006_43/G00006_43_12/G00006_43_12_019,neutral,[over/]那是天[/over]气原因啊。
G00006/G00006_43/G00006_43_07/G00006_43_07_020,neutral,不是的。我然后，我就开始[over/]疯狂[/over]的就是搜集[over/]各种小道消息，[/over]然后是什么呢？在天津机场的上空[interrupted]。
G00006/G00006_43/G00006_43_07/G00006_43_07_016,neutral,[over/]对，所以[/over]说是瘫痪[over/]了[/over]。
G00006/G00006_43/G00006_43_07/G00006_43_07_005,neutral,前两天，晚上[interrupted]。
G00006/G00006_43/G00006_43_07/G00006_43_07_026,surprised,我觉得会不会是，就是UFO啥的那种。
G00006/G00006_43/G00006_43_07/G00006_43_07_034,neutral,后来给的官方解释就是说，是无人机。[over/]但是我[/over]哎，就是我觉得嗯。
G00006/G00006_43/G00006_43_07/G00006_43_07_007,neutral,机场瘫痪。
G00006/G00006_43/G00006_43_07/G00006_43_07_003,neutral,听说了吗？
G00006/G00006_43/G00006_43_07/G00006_43_07_033,neutral,没有啊，最后就是机场，因为很多人都滞留在那儿嘛。[over/]然后[/over]就是哪儿的飞机都飞不了，然后就很多人就是比如说直播呀[over/]或者发视频呀什么[/over]这种的。
G00006/G00006_43/G00006_43_07/G00006_43_07_029,neutral,[over/]而且[/over]就如果比如说，它真的飞起[over/]来了[/over]，可是如果当机场感觉到，这是不安全因素的话，它肯定会把它，就是比如说[over/]打掉啊，或者是[/over]怎么着的。
G00006/G00006_43/G00006_43_07/G00006_43_07_022,neutral,出现了不明飞行物。
G00006/G00006_43/G00006_43_07/G00006_43_07_014,sad,并且就是，那当天晚上所有到那个天津的飞[over/]机[/over]，全部都落到落到了大兴。
G00006/G00006_43/G00006_43_07/G00006_43_07_018,neutral,然后我就想，嗯，为什么呢？[over/]我就开始[interrupted][/over]。
G00006/G00006_43/G00006_43_07/G00006_43_07_024,neutral,[over/]对[/over]，你知道吗？我当时看那个照片，就是有好几束那个光柱，就是就是光柱，你知道吧？
G00006/G00006_43/G00006_43_07/G00006_43_07_031,surprised,所以我就觉得一定是不明飞行物。
G00006/G00006_43/G00006_43_07/G00006_43_07_011,neutral,你知道，我是怎么知道的这个消息？
G00006/G00006_43/G00006_43_07/G00006_43_07_013,sad,我那天，我就临睡嘛，[over/]我[/over]躺在床上查呃，刷手机。然后我突然就看到，机场发了一个那个告知[over/]函，就说所有[/over]的飞机全部延误。
G00006/G00006_43/G00006_43_07/G00006_43_07_028,neutral,[over/]我[/over]感觉像，要不然[over/]你想呀[/over]。因为就是也有人可能说，是比如无人[over/]机啊什么的[/over]。可是你说机场附近，无人机怎么能飞得[over/]起来，它肯定没有信号啊[/over]。
G00006/G00006_08/G00006_08_07/G00006_08_07_025,neutral,哎我前两天就是也是差不多这种情况，但我是晚上。
G00006/G00006_08/G00006_08_07/G00006_08_07_033,surprised,我整个人要爆炸了我的妈呀！
G00006/G00006_08/G00006_08_07/G00006_08_07_017,neutral,这个人就是哎老油条好[interrupted]。
G00006/G00006_08/G00006_08_07/G00006_08_07_042,angry,啊[over/]真服了[/over]。
G00006/G00006_08/G00006_08_07/G00006_08_07_011,neutral,国家对这个应该是有时间规定的[over/]吧[/over]？
G00006/G00006_08/G00006_08_07/G00006_08_07_037,angry,对，[over/]而且有的那种有的[/over]那种施工的人他还就是那种非常凶，看我一个小姑娘上去[over/]啊[/over]就是就像你说，你能把我怎么样？
G00006/G00006_08/G00006_08_07/G00006_08_07_029,neutral,然后那天晚上我特别累，我就想赶紧洗个澡睡觉。
G00006/G00006_08/G00006_08_07/G00006_08_07_027,angry,正常六点钟不就不能[over/]再施工了[/over]嘛？
G00006/G00006_08/G00006_08_07/G00006_08_07_040,angry,我真[over/]气死了[/over]！
G00006/G00006_08/G00006_08_07/G00006_08_07_035,angry,[over/]对[/over]就是你每你已经困到不行了，但是它那个声音，就是让人很暴躁！
G00006/G00006_08/G00006_08_07/G00006_08_07_031,angry,好家伙应该是八点多不到[over/]九点的[/over]样子吧，我往床上一躺，楼顶那个那个电钻吧，[over/]它就[/over]噔噔噔噔噔噔。
G00006/G00006_08/G00006_08_12/G00006_08_12_010,disgusted,哎我，真不知道他怎么想的。
G00006/G00006_08/G00006_08_12/G00006_08_12_014,angry,我报警之后警察来了他态度挺好，警察走了他又这样儿。然后他说有本事你再报警，哎。
G00006/G00006_08/G00006_08_12/G00006_08_12_022,angry,那我有什么办法？那我只能报警，那[over/]警察[/over]来了他态度倒是好了，警察一走又还是那样儿。
G00006/G00006_08/G00006_08_12/G00006_08_12_002,angry,我本身晚上收工就晚。
G00006/G00006_08/G00006_08_12/G00006_08_12_012,angry,[over/]对[/over]然后我报警了。
G00006/G00006_08/G00006_08_12/G00006_08_12_001,angry,你知道这两天，我怎么过的吗？
G00006/G00006_08/G00006_08_12/G00006_08_12_020,angry,我这两天报警电话打了三次，物业电话打了六次，回回来人。
G00006/G00006_08/G00006_08_12/G00006_08_12_007,happy,你猜人家说什么？
G00006/G00006_08/G00006_08_12/G00006_08_12_009,angry,人家说我装修你管得着吗？有本事你去物业告我去。
G00006/G00006_08/G00006_08_12/G00006_08_12_036,angry,就是完全不是他正经施工的[over/]点儿，而[/over]且你找他们根本就说不上话。
G00006/G00006_08/G00006_08_12/G00006_08_12_005,angry,我根本就睡不着觉，然后[over]我就上去[over]找他去了。
G00006/G00006_08/G00006_08_12/G00006_08_12_018,neutral,然后我就只能一遍一遍的上去敲门，一遍一遍的说。
G00006/G00006_08/G00006_08_12/G00006_08_12_034,disgusted,我太理解你的这种[over/]感受了[/over]。
G00006/G00006_08/G00006_08_12/G00006_08_12_039,disgusted,对，[over/]哎呀就这种人[/over]，你没法儿理解他们的脑子是怎么想的，[over/]好像他不在[/over]社会上生存一样。
G00006/G00006_08/G00006_08_12/G00006_08_12_004,disgusted,我白天就需要充足的睡眠，大早上起来正常的开工时间是八点钟。人家从早上六点钟楼上的那个钻机就开始嗡嗡嗡嗡嗡。
G00006/G00006_08/G00006_08_12/G00006_08_12_023,disgusted,[over/]你这种人[/over]你跟他们根本就说不了话。
G00006/G00006_08/G00006_08_12/G00006_08_12_028,neutral,[over/]对对对[/over]。
G00006/G00006_08/G00006_08_12/G00006_08_12_038,angry,[over/]他们没法儿正常跟你沟通[/over]。
G00006/G00006_08/G00006_08_12/G00006_08_12_016,angry,我真无语了。
G00006/G00006_08/G00006_08_12/G00006_08_12_021,angry,物业来他就是那个态度，哎你们能把我怎么着？你们能把我怎么着？他就这个态度。
G00006/G00006_50/G00006_50_12/G00006_50_12_004,sad,[over/]这个不[/over]是，它就是一种病。它是生病，它需要去医院，它需要治，它得吃药[over/]你懂吗[/over]？
G00006/G00006_50/G00006_50_12/G00006_50_12_007,disgusted,我也想像个正常人一样，但是我没办法[over/]你知道[/over]。就你说的那些跑步啊，走一走那种方式我全试过了，但我没办法啊[over/]你知道吗[/over]？
G00006/G00006_50/G00006_50_12/G00006_50_12_006,angry,不是是，它它不它不是你想的那么简单的，它就是我也想让它好起来，你明白吗？
G00006/G00006_50/G00006_50_12/G00006_50_12_014,sad,[over/]不用[/over]刻意的陪，你该做什么做什么就行[over/]好吗[/over]？
G00006/G00006_50/G00006_50_12/G00006_50_12_012,angry,然后你不用对我有什么特殊的照顾，你不用说因为我生这个病，然后你就觉得我是矫情还是怎么？你就把我[over/]当正常人行吗[/over]？
G00006/G00006_50/G00006_50_12/G00006_50_12_016,disgusted,你这种哎你你这种过度的这种爱，你你你让我很无措的你知道吗？你现在。
G00006/G00006_50/G00006_50_12/G00006_50_12_009,angry,[over/]任何人[/over]都没有用你明白吗？你能理解我吗？我求求你你现在让我一个人静一静。
G00006/G00006_50/G00006_50_12/G00006_50_12_018,neutral,嗯好，咱咱咱们不说了，不不说了好吗？
G00006/G00006_50/G00006_50_12/G00006_50_12_011,disgusted,我[over/]我我[/over]，我知道，我我我知道你是为我好。但是[Sobbing]，但是真的没办法，你就让我吃药，看病，就行。
G00006/G00006_50/G00006_50_12/G00006_50_12_002,neutral,[over/]你你[/over]别，你别说了你别说了，你让我一个人静一静好吗？
G00006/G00006_50/G00006_50_07/G00006_50_07_001,surprised,哥，[over/]你[interrupted][/over]。
G00006/G00006_50/G00006_50_07/G00006_50_07_015,happy,[over/]不[/over]是我现在没什么事，我就可以陪着你呀。
G00006/G00006_50/G00006_50_07/G00006_50_07_013,neutral,[over/]哎呦，我没[/over]那个意思。人家医生也说了呀，要家人多陪伴你对不对？我现在就是在陪着[over/]你呀[/over]。
G00006/G00006_50/G00006_50_07/G00006_50_07_017,neutral,哎呀我。
G00006/G00006_50/G00006_50_07/G00006_50_07_010,sad,不是你别这样呀！我也是为你好嘛。
G00006/G00006_50/G00006_50_07/G00006_50_07_008,happy,[over/]可是之前[/over]不是没有我陪你吗？我现在陪你，咱[over/]出去玩儿[/over]。
G00006/G00006_50/G00006_50_07/G00006_50_07_003,neutral,不是我跟你说，你你说的你这个病就是你自己的心理作用，你跟我多[over/]出去走[interrupted][/over]。
G00006/G00006_50/G00006_50_07/G00006_50_07_005,fearful,[over/]我觉得[/over]就是你想多了呀！你说你从小你就心思重，那你现在肯定，你自己老吓唬自己那肯定是。
G00006/G00006_14/G00006_14_07/G00006_14_07_005,angry,我我上午刚买的。
G00006/G00006_14/G00006_14_07/G00006_14_07_041,angry,我要报警，好，你等着吧！
G00006/G00006_14/G00006_14_07/G00006_14_07_010,angry,[over/]我这，你这付款[over/]记录不是我们家记录啊。
G00006/G00006_14/G00006_14_07/G00006_14_07_017,angry,我又没有说找你退，我说你给我换[over/]盒好的[over/]。
G00006/G00006_14/G00006_14_07/G00006_14_07_023,neutral,老板，你这样有点儿太不讲理了吧！
G00006/G00006_14/G00006_14_07/G00006_14_07_033,angry,[over/]哦，一个苹果，看着上面那么大[over/]，那底下那一个个，你包装袋给我套那么厚，我这我怎么送人啊！
G00006/G00006_14/G00006_14_07/G00006_14_07_039,angry,行，那我报警，[over/]好吧[over/]。
G00006/G00006_14/G00006_14_07/G00006_14_07_031,angry,[over/]那我明明就是在你[over/]这儿买的！
G00006/G00006_14/G00006_14_07/G00006_14_07_029,angry,哦，你们这意思就是，你们就是仗着没有监控，所以[over/]卖出的好坏不管了呗[over/]！
G00006/G00006_14/G00006_14_07/G00006_14_07_025,angry,[over/]不是[interrupted]，什么叫我莫名其妙？你怎么说话呢？那我就是在你这儿买的[over/]，你凭什么不给我[over/]换呀[over/]！
G00006/G00006_14/G00006_14_07/G00006_14_07_011,angry,不是，老板你不承认是吗？
G00006/G00006_14/G00006_14_07/G00006_14_07_003,angry,你看这上面看着挺好，这底下那层全是烂的，这得亏我回家自己看了一眼，要不然我送出去有多搞笑啊！
G00006/G00006_14/G00006_14_07/G00006_14_07_013,neutral,哎，你后面还摆着呢，你说你不用这样盒儿？
G00006/G00006_14/G00006_14_07/G00006_14_07_027,angry,调监控行不行？
G00006/G00006_14/G00006_14_07/G00006_14_07_037,angry,[over/]行行[over/]我不跟你说，你们管理员儿在哪？
G00006/G00006_14/G00006_14_07/G00006_14_07_021,angry,你什么意思呀！哦，不是你们家我讹你来了是吗？
G00006/G00006_14/G00006_14_07/G00006_14_07_035,disgusted,你套的呗！
G00006/G00006_14/G00006_14_07/G00006_14_07_019,angry,[over/]这怎么[over/]就不是你们[over/]家的[over/]！
G00006/G00006_14/G00006_14_07/G00006_14_07_015,neutral,[over/]我问你[interrupted][over/]，有点太不讲理了吧，[over/]我又没说找你[interrupted][over/]。
G00006/G00006_14/G00006_14_07/G00006_14_07_001,angry,老板你这苹果怎么回事啊？
G00006/G00006_14/G00006_14_12/G00006_14_12_024,angry,哎呦，我还不讲理了，[over/]今天[over/]你这莫名其妙，找到我来说，[over/]说这东西是我们家的，然后找我，[over/]让我给你换一箱好的，[over/]反正我不想给你换一箱好的[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_028,disgusted,你调吧，这又没有监控你上哪儿调去。
G00006/G00006_14/G00006_14_12/G00006_14_12_006,angry,不是，你在我这买的吗？
G00006/G00006_14/G00006_14_12/G00006_14_12_034,neutral,那是谁给你套的谁的问题。
G00006/G00006_14/G00006_14_12/G00006_14_12_018,angry,[over/]这就不是我们家的[over/]，我怎么[over/]给你换[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_038,neutral,没有管理员。
G00006/G00006_14/G00006_14_12/G00006_14_12_040,angry,[over/]你报吧[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_016,angry,[over/]什么，我不讲理[over/]？
G00006/G00006_14/G00006_14_12/G00006_14_12_012,angry,什么就我不承认，你就不是跟我们家买的，而且我们家不用这样的盒儿。
G00006/G00006_14/G00006_14_12/G00006_14_12_008,surprised,你什么时候在我这？我怎么一点[over/]印象都没有啊[over/]！
G00006/G00006_14/G00006_14_12/G00006_14_12_002,neutral,怎么了？
G00006/G00006_14/G00006_14_12/G00006_14_12_022,angry,那，你你不是讹我你这是什么呢？
G00006/G00006_14/G00006_14_12/G00006_14_12_032,angry,[over/]好，你说是就是啊，谁卖给你找谁去，你别在这整我行不行[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_026,neutral,[over/]你，哎[over/]，证据呢证据呢？
G00006/G00006_14/G00006_14_12/G00006_14_12_030,angry,[over/]什么叫我，什什么叫我仗[over/]着没有监控，你怎么说，这就不[over/]是我卖给你的[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_004,angry,不是，你这个应该是你放了一段时间了。
G00006/G00006_14/G00006_14_12/G00006_14_12_009,angry,[over/]我早晨十点[over/]多在你这买，你看我这付款记录还在[over/]这呢[over/]。
G00006/G00006_14/G00006_14_12/G00006_14_12_020,sad,[over/]这我没[over/]法换，这就不是我们家的呀。
G00006/G00006_14/G00006_14_12/G00006_14_12_036,neutral,那怎么是我套的[over/]呢[over/]？
G00006/G00006_14/G00006_14_12/G00006_14_12_014,angry,我摆着的那是一箱梨，你这是苹果啊，[over/]和那波它[over/]不是一码事。
G00006/G00006_29/G00006_29_07/G00006_29_07_034,happy,[over/]嗯[/over]，好开[over/]心啊[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_002,surprised,啊，我还没去呢。
G00006/G00006_29/G00006_29_07/G00006_29_07_020,neutral,哦，那[interrupted]。
G00006/G00006_29/G00006_29_07/G00006_29_07_018,neutral,那我待会也要去喝一杯。
G00006/G00006_29/G00006_29_07/G00006_29_07_036,happy,[over/]哇塞[/over]，那我赶紧去看一看。
G00006/G00006_29/G00006_29_07/G00006_29_07_024,neutral,我看到里面的那个就原来咱们那个饮水机，不是放在打印的[over/]旁边嘛[/over]，然后每次水没了，不都得现浇现哎[interrupted]。
G00006/G00006_29/G00006_29_07/G00006_29_07_010,neutral,随便[over/]拿吗[/over]？
G00006/G00006_29/G00006_29_07/G00006_29_07_032,happy,哇塞，那我就可以把我家里那些小多肉啊，小摆件儿啊，[over/]都拿过来[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_012,happy,[over/]哇这也[/over]太棒了吧。
G00006/G00006_29/G00006_29_07/G00006_29_07_026,surprised,刚我还在惊讶呢，我说哎，怎么回事？摆了一排。
G00006/G00006_29/G00006_29_07/G00006_29_07_008,surprised,自助咖啡[over/]机，我的天呐[/over]！
G00006/G00006_29/G00006_29_07/G00006_29_07_038,neutral,[over/]嗯，我先去了啊，拜拜[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_022,happy,[over/]对，我们天天[/over]上班，心情都会变[over/]好了[/over]。哎，我今天路过咱们打印室的[over/]时候[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_014,happy,对啊，[over/]之前[/over]咱们喝的都是速溶，现在居然能[over/]喝现磨的了[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_028,neutral,[over/]没拆封的[/over]。
G00006/G00006_29/G00006_29_07/G00006_29_07_029,neutral,[over/]咱们待遇[/over]全变好[over/]了，哦天哪[/over]那真的是哎。
G00006/G00006_29/G00006_29_12/G00006_29_12_009,happy,[over/]自助的咖啡机，啊[/over]，而且还有零食柜什么都有。
G00006/G00006_29/G00006_29_12/G00006_29_12_037,neutral,你赶紧[over/]去吧，啊好[/over]哎。
G00006/G00006_29/G00006_29_12/G00006_29_12_007,neutral,一个新的露台，然后而且旁边儿有自助的咖啡机。
G00006/G00006_29/G00006_29_12/G00006_29_12_027,neutral,[over/]哦，那就整体[/over]全都更新了，就[over/]它现在全[/over]都运上[over/]来了[/over]。
G00006/G00006_29/G00006_29_12/G00006_29_12_017,neutral,还真不错。
G00006/G00006_29/G00006_29_12/G00006_29_12_031,neutral,不光这个，[over/]我看了[/over]一下，咱们的公共办公区也比现在的要大，就咱们每个人的办公桌都要大一圈儿。
G00006/G00006_29/G00006_29_12/G00006_29_12_013,disgusted,比之前，比现在的环境好多了。
G00006/G00006_29/G00006_29_12/G00006_29_12_015,neutral,[over/]哎哟，之前的[/over]那个咖[over/]啡[/over]，那简直就不是人喝的。但是现在一比，我刚才喝了一杯。
G00006/G00006_29/G00006_29_12/G00006_29_12_001,happy,看见咱们那新的办公区了没有？
G00006/G00006_29/G00006_29_12/G00006_29_12_003,happy,你待会儿去上去看一眼。
G00006/G00006_29/G00006_29_12/G00006_29_12_005,neutral,有了一个新的露台是我们休息区。
G00006/G00006_29/G00006_29_12/G00006_29_12_019,happy,不光这个，[over/]你[/over]知道公司里头，现在一进门儿的地方全是绿植，全都铺满了，好看极了。
G00006/G00006_29/G00006_29_12/G00006_29_12_021,happy,之前那个一进来，就是一面白墙[over/]光秃秃的[/over]，现在那个[over/]太好看了[/over]。
G00006/G00006_29/G00006_29_12/G00006_29_12_011,happy,[over/]随[/over]便拿的，当然不是特别贵的那种[over/]啊[/over]。
G00006/G00006_29/G00006_29_12/G00006_29_12_033,neutral,[over/]对，都[/over]可以[over/]摆上[/over]。
G00006/G00006_29/G00006_29_12/G00006_29_12_035,neutral,[over/]而且[/over]那个桌子现在也高级，它好几层的那种，非常方便，又有抽屉又有什么的，特方便。咱不像咱们现在的那个桌子，[over/]就是一桌面儿[/over]。
G00006/G00006_29/G00006_29_12/G00006_29_12_030,surprised,[over/]就方便多了这样儿，那太好了[/over]！
G00006/G00006_20/G00006_20_07/G00006_20_07_010,disgusted,好，变成了从不知道哪儿淘来的这种两层印花的。我跟你说真的，说的夸张一点，你上厕所不多叠几层就，就[over/]你你懂的[/over]。
